id,total_ima,ima_high_avg,ima_high_total,ima_medium_total,ima_low_total,ima_per_min,ima_accel_high,ima_acel_medium,ima_acel_low,ima_decel_high,ima_decel_medium,ima_decel_low,total_player_load,average_player_load,peak_player_load,player_load_per_minute,total_jumps,jumps_avg,jumps_per_minute,high_intensity_jumps,med_intesnity_jumps,low_intensity_jumps,rhie_bout_recovery_max,rhie_bout_recovery_min,rhie_bout_recovery_mean,rhie_effort_per_bout,rhie_effort_per_bout_max,rhie_effort_recovery_min,rhie_effort_recovery_mean,rhie_total_bouts,rhie_efforts_per_bout_min,injury
2770,724,49,49,102,573,3,5,14,71,15,21,108,651,651,3,2,165,165,1,37,100,28,0,0,0,0,0,0,0,0,0,0
2771,1135,71,71,183,881,8,12,21,71,14,34,100,652,59,4,5,181,181,1,37,76,68,0,0,0,0,0,0,0,0,0,0
2772,907,64,64,155,688,5,10,13,69,18,28,118,654,50,4,4,144,144,1,48,54,42,0,0,0,0,0,0,0,0,0,0
2773,1027,63,63,176,788,3,6,12,58,22,31,121,698,698,4,2,151,151,0,44,86,21,0,0,0,0,0,0,0,0,0,0
2774,760,27,27,104,629,5,5,5,29,7,25,80,509,64,6,4,91,91,1,22,34,35,0,0,0,0,0,0,0,0,0,0
2775,748,45,45,137,566,6,8,8,47,10,34,87,541,42,4,4,134,134,1,35,70,29,0,0,0,0,0,0,0,0,0,0
2776,801,54,54,149,598,5,5,14,41,10,31,90,722,722,4,4,150,150,1,50,75,25,0,0,0,0,0,0,0,0,0,0
2777,1472,98,98,279,1095,9,17,23,77,29,52,141,843,77,4,5,162,162,1,64,48,50,0,0,0,0,0,0,0,0,0,0
2778,1554,97,97,262,1195,9,18,27,98,26,38,133,814,90,4,5,195,195,1,33,102,60,0,0,0,0,0,0,0,0,0,0
2779,879,37,37,113,729,6,4,4,36,10,22,81,508,63,3,3,194,194,1,14,140,40,0,0,0,0,0,0,0,0,0,0
2780,590,47,47,95,448,3,7,13,47,13,19,93,528,41,10,3,144,144,1,39,75,30,0,0,0,0,0,0,0,0,0,0
2781,233,14,14,27,192,4,1,3,12,3,7,23,177,35,3,3,45,45,1,9,26,10,0,0,0,0,0,0,0,0,0,0
2782,839,45,45,128,666,4,6,10,35,9,21,90,596,66,3,3,153,153,1,17,84,52,0,0,0,0,0,0,0,0,0,0
2783,827,60,60,144,623,5,7,21,65,13,32,114,639,49,4,4,193,193,1,41,115,37,0,0,0,0,0,0,0,0,0,0
2784,639,20,39,99,501,3,4,11,53,16,38,135,601,38,4,3,238,119,1,43,179,16,0,0,0,0,0,0,0,0,0,0
2785,1458,110,110,269,1079,10,11,15,72,36,45,155,750,150,4,5,156,156,1,31,47,78,0,0,0,0,0,0,0,0,0,0
2786,1010,53,53,172,785,6,7,15,57,21,25,124,573,52,3,4,114,114,1,37,39,38,0,0,0,0,0,0,0,0,0,0
2787,1038,72,72,134,832,5,13,17,99,26,42,136,779,60,4,4,185,185,1,48,90,47,0,0,0,0,0,0,0,0,0,0
2788,1132,70,70,178,884,8,9,11,53,19,43,148,675,84,4,5,206,206,1,53,100,53,0,0,0,0,0,0,0,0,0,0
2789,1153,34,67,176,910,7,7,11,67,21,41,171,705,64,4,4,292,146,2,52,187,53,0,0,0,0,0,0,0,0,0,0
2790,1001,56,56,164,781,6,3,10,31,21,40,116,588,65,4,3,144,144,1,18,70,56,0,0,0,0,0,0,0,0,0,0
2791,202,3,3,42,157,1,0,1,13,1,12,48,282,22,3,2,68,68,0,22,37,9,0,0,0,0,0,0,0,0,0,0
2792,1001,47,47,146,808,7,2,9,57,11,23,133,602,60,3,4,132,132,1,30,59,43,0,0,0,0,0,0,0,0,0,0
2793,1059,76,76,186,797,4,10,14,73,15,46,111,836,836,5,3,173,173,1,58,79,36,0,0,0,0,0,0,0,0,0,0
2794,1156,65,65,187,904,9,14,11,65,17,28,119,687,137,4,5,112,112,1,36,30,46,0,0,0,0,0,0,0,0,0,0
2795,791,48,48,142,601,5,10,8,31,6,26,94,484,40,3,3,95,95,1,33,21,41,0,0,0,0,0,0,0,0,0,0
2796,625,29,29,110,486,5,2,6,26,14,20,79,406,41,3,3,95,95,1,26,41,28,0,0,0,0,0,0,0,0,0,0
2797,689,57,57,113,519,5,12,7,41,13,26,88,553,43,4,4,163,163,1,43,76,44,0,0,0,0,0,0,0,0,0,0
2798,357,22,22,62,273,3,3,4,22,9,14,71,230,77,5,2,148,148,1,25,120,3,0,0,0,0,0,0,0,0,0,0
2799,876,38,38,148,690,7,4,10,35,9,31,102,489,61,4,4,128,128,1,29,44,55,0,0,0,0,0,0,0,0,0,0
2800,1108,40,80,176,852,5,10,14,85,18,60,179,848,61,7,4,314,157,1,61,198,55,0,0,0,0,0,0,0,0,0,0
2801,902,51,51,148,703,8,3,6,53,18,40,139,547,61,4,5,140,140,1,35,72,33,0,0,0,0,0,0,0,0,0,0
2802,811,47,47,120,644,5,5,6,43,22,37,80,550,50,4,4,183,183,1,23,108,52,0,0,0,0,0,0,0,0,0,0
2803,670,39,39,121,510,4,4,7,32,10,30,90,466,42,3,3,92,92,1,16,30,46,0,0,0,0,0,0,0,0,0,0
2804,490,41,41,66,383,3,9,6,42,12,17,62,489,41,4,3,89,89,1,29,30,30,0,0,0,0,0,0,0,0,0,0
2805,1103,50,50,175,878,5,4,5,45,14,49,179,709,709,6,3,238,238,1,38,138,62,0,0,0,0,0,0,0,0,0,0
2806,376,35,35,66,275,7,2,6,28,12,19,78,254,254,4,5,174,174,3,61,104,9,0,0,0,0,0,0,0,0,0,0
2807,727,48,48,118,561,5,3,8,51,16,36,120,595,46,4,4,157,157,1,36,90,31,0,0,0,0,0,0,0,0,0,0
2808,642,30,30,93,519,5,5,5,22,7,27,62,400,40,4,3,106,106,1,13,44,49,0,0,0,0,0,0,0,0,0,0
2809,1276,44,88,200,988,4,8,22,75,36,51,209,1021,510,4,3,362,181,1,80,223,59,0,0,0,0,0,0,0,0,0,0
2810,865,61,61,165,639,6,5,9,30,16,23,105,514,73,3,3,69,69,0,15,25,29,0,0,0,0,0,0,0,0,0,0
2811,805,31,31,133,641,5,7,9,45,9,35,112,553,50,4,4,193,193,1,30,125,38,0,0,0,0,0,0,0,0,0,0
2812,854,56,56,160,638,5,6,11,62,17,40,115,682,52,5,4,164,164,1,34,84,46,0,0,0,0,0,0,0,0,0,0
2813,641,44,44,97,500,4,10,6,62,13,36,105,538,41,4,3,128,128,1,32,55,41,0,0,0,0,0,0,0,0,0,0
2814,399,23,23,58,318,8,2,3,24,4,13,77,266,44,3,5,116,116,2,15,72,29,0,0,0,0,0,0,0,0,0,0
2815,868,44,44,133,691,5,5,15,63,12,31,130,648,50,4,4,165,165,1,42,75,48,0,0,0,0,0,0,0,0,0,0
2816,764,40,40,135,589,6,3,6,42,7,32,110,455,51,3,3,211,211,2,22,145,44,0,0,0,0,0,0,0,0,0,0
2817,771,53,53,120,598,3,5,11,73,11,29,114,649,649,5,3,171,171,1,49,85,37,0,0,0,0,0,0,0,0,0,0
2818,919,61,61,139,719,6,13,8,37,18,36,116,458,76,5,3,157,157,1,26,81,50,0,0,0,0,0,0,0,0,0,0
2819,729,34,34,129,566,6,7,7,23,9,32,87,449,50,3,4,133,133,1,29,74,30,0,0,0,0,0,0,0,0,0,0
2820,788,44,44,133,611,6,4,11,59,13,27,108,500,56,5,4,170,170,1,50,83,37,641,0,157,6,12,0,4,8,0,0
2821,693,20,20,124,549,7,4,9,43,3,27,96,391,56,4,4,68,68,1,16,20,32,0,0,0,0,0,0,0,0,0,0
2822,491,51,51,116,324,4,16,13,43,8,29,67,521,521,4,4,84,84,1,35,20,29,3173,22,273,5,11,0,2,28,3,0
2823,532,34,34,69,429,4,3,9,36,12,10,78,351,50,3,3,87,87,1,21,30,36,1293,0,246,4,7,0,1,14,0,0
2824,698,48,48,126,524,6,7,12,47,9,43,111,457,38,4,4,97,97,1,54,25,18,614,0,136,6,20,0,2,20,0,0
2825,673,78,78,158,437,9,10,11,52,15,26,67,394,49,4,5,68,68,1,19,17,32,643,0,114,8,23,0,2,25,0,0
2826,712,74,74,156,482,5,12,13,42,20,36,111,489,44,5,4,163,163,1,70,66,27,1391,0,138,7,16,0,2,32,0,0
2827,849,72,72,149,628,5,7,18,52,21,29,99,523,523,4,3,112,112,1,26,47,39,2386,23,296,6,12,0,2,29,3,0
2828,429,29,29,105,295,3,1,24,54,14,24,74,393,393,3,3,135,135,1,49,77,9,3440,29,388,4,7,0,1,20,3,0
2829,552,41,41,116,395,5,7,4,40,14,39,83,375,375,3,3,171,171,2,79,72,20,824,25,155,6,23,0,4,27,3,0
2830,701,53,53,129,519,3,7,21,66,13,31,95,536,536,5,2,197,197,1,47,122,28,1671,24,216,7,22,0,2,20,3,0
2831,837,67,67,148,622,4,10,18,95,11,42,110,724,724,7,4,122,122,1,40,41,41,3186,22,316,5,10,0,2,33,3,0
2832,1014,70,70,200,744,7,10,20,75,20,62,145,636,64,4,5,145,145,1,46,52,47,809,0,199,4,8,0,2,22,0,0
2833,780,66,66,138,576,4,1,12,66,14,29,111,481,481,5,2,110,110,0,40,33,37,2335,21,252,6,20,0,3,30,3,0
2834,771,59,59,125,587,4,10,16,74,18,33,110,606,606,6,3,92,92,0,31,27,34,2242,21,350,5,12,0,2,25,3,0
2835,942,72,72,165,705,4,15,21,79,14,57,167,640,640,4,3,221,221,1,79,97,45,2037,21,234,6,25,0,3,37,3,0
2836,900,51,51,173,676,5,8,21,88,12,55,178,546,546,3,3,236,236,1,59,134,43,899,28,231,5,10,0,3,28,3,0
2837,964,85,85,158,721,5,15,20,86,25,42,125,713,713,4,3,119,119,1,49,28,42,1482,21,305,6,14,0,2,33,3,0
2838,723,56,56,132,535,5,10,5,51,17,41,106,579,45,4,4,90,90,1,30,26,34,1418,0,202,5,9,0,1,19,0,0
2839,812,60,60,131,621,7,10,24,77,11,34,119,569,33,5,5,103,103,1,27,51,25,273,0,115,5,9,0,2,23,0,0
2840,900,90,90,168,642,6,16,26,62,21,43,105,620,620,6,4,72,72,0,27,17,28,2282,21,287,6,18,0,2,31,3,0
2841,553,57,57,131,365,7,7,11,61,18,28,71,366,183,5,5,110,110,1,48,35,27,590,0,155,6,23,0,4,21,0,0
2842,1107,67,67,235,805,8,5,16,79,23,56,166,646,46,4,4,174,174,1,85,39,50,397,0,94,5,11,0,1,33,0,0
2843,584,32,32,93,459,3,5,18,60,5,22,68,449,449,5,3,56,56,0,11,29,16,1777,22,500,4,10,0,3,15,3,0
2844,1055,103,103,201,751,9,18,19,83,15,44,111,549,42,6,5,146,146,1,39,40,67,386,0,119,6,16,0,1,33,0,0
2845,759,44,44,157,558,7,4,14,69,14,41,124,541,49,4,5,174,174,1,65,86,23,573,0,149,6,27,0,3,20,0,0
2846,781,62,62,148,571,6,12,14,71,14,50,132,575,575,4,5,212,212,2,98,90,24,1227,21,211,7,21,0,5,25,3,0
2847,887,67,67,155,665,6,19,18,75,13,35,122,642,642,4,4,116,116,1,23,48,45,1405,25,288,6,13,0,3,26,3,0
2848,772,53,53,149,570,9,7,15,73,14,41,103,429,33,5,5,129,129,1,37,39,53,319,0,136,7,16,0,1,17,0,0
2849,608,39,39,107,462,4,6,10,65,12,25,98,510,510,5,3,103,103,1,26,42,35,3197,22,473,5,29,0,3,19,3,0
2850,818,59,59,153,606,4,9,13,51,15,33,127,546,546,4,3,197,197,1,30,120,47,2577,27,277,6,26,0,3,22,3,0
2851,787,31,31,157,599,7,4,8,54,8,56,138,499,42,4,5,235,235,2,45,158,32,741,0,267,8,18,0,3,10,0,0
2852,660,47,47,137,476,9,6,14,81,14,41,130,419,210,4,6,203,203,3,66,100,37,340,0,87,6,14,0,3,31,0,0
2853,443,26,26,105,312,6,4,14,31,11,28,87,363,182,4,5,186,186,3,97,74,15,1320,22,176,9,24,0,4,20,3,0
2854,531,47,47,104,380,9,5,9,40,8,32,118,392,196,4,6,306,306,5,89,179,38,643,0,122,12,56,0,4,16,0,0
2855,963,72,72,194,697,6,11,13,65,8,55,148,618,41,8,4,159,159,1,42,72,45,1552,0,153,5,9,0,1,35,0,0
2856,1007,77,77,218,712,9,17,31,94,14,51,140,617,51,6,5,176,176,2,74,65,37,270,0,110,6,14,0,3,35,0,0
2857,886,113,113,162,611,4,31,23,61,16,35,101,534,53,4,2,207,207,1,23,125,59,316,0,86,5,16,0,3,27,0,0
2858,840,63,63,167,610,7,11,22,72,11,36,123,512,47,5,4,91,91,1,25,16,50,268,0,95,5,11,0,2,24,0,0
2859,734,73,73,132,529,7,5,11,61,26,28,108,485,40,4,5,115,115,1,31,46,38,316,0,106,5,10,0,1,27,0,0
2860,746,63,63,116,567,9,10,15,58,15,31,112,489,41,7,6,156,156,2,25,86,45,308,0,127,5,15,0,1,22,0,0
2861,833,67,67,164,602,7,5,22,68,22,43,131,562,47,5,5,124,124,1,36,34,54,348,0,114,5,14,0,2,28,0,0
2862,450,26,26,103,321,6,2,13,34,5,38,91,324,36,4,4,117,117,1,53,43,21,708,0,135,4,10,0,2,20,0,0
2863,590,51,51,100,439,6,12,14,52,10,20,87,454,35,5,4,107,107,1,24,45,38,349,0,121,5,12,0,2,20,0,0
2864,813,78,78,156,579,8,14,17,88,21,41,104,484,44,4,5,108,108,1,18,41,49,307,0,95,6,19,0,1,27,0,0
2865,434,30,30,68,336,7,2,6,56,12,17,96,252,36,3,4,74,74,1,33,22,19,392,0,135,5,9,0,1,18,0,0
2866,518,41,41,98,379,5,10,5,42,6,28,75,355,30,4,4,66,66,1,17,19,30,266,0,108,5,11,0,2,18,0,0
2867,599,39,39,110,450,6,3,8,39,10,40,96,417,38,3,4,85,85,1,19,34,32,432,0,169,4,8,0,1,19,0,0
2868,443,41,41,99,303,6,7,15,37,11,36,101,346,49,3,5,93,93,1,34,33,26,354,0,103,4,9,0,1,21,0,0
2869,748,51,51,141,556,7,9,21,55,10,43,133,548,50,5,5,95,95,1,31,32,32,368,0,135,5,10,0,1,22,0,0
2870,608,53,53,103,452,9,9,10,40,12,25,81,367,46,4,5,98,98,1,8,50,40,235,0,112,5,15,0,2,21,0,0
2871,626,39,39,95,492,6,3,11,65,13,28,135,493,55,4,5,107,107,1,34,26,47,530,0,158,4,11,0,1,20,0,0
2872,901,51,51,167,683,9,11,23,65,14,43,127,561,94,4,5,127,127,1,34,35,58,388,0,142,5,9,0,3,31,0,0
2873,716,59,59,140,517,7,10,11,62,16,49,158,533,38,4,5,161,161,2,59,46,56,398,0,116,4,9,0,2,26,0,0
2874,690,54,54,143,493,7,9,15,44,17,43,111,488,33,5,5,133,133,1,31,61,41,521,0,165,4,7,0,1,19,0,0
2875,474,57,57,106,311,4,16,9,46,9,22,62,408,408,5,3,86,86,1,33,32,21,1309,22,191,5,12,0,3,28,3,0
2876,835,66,66,171,598,8,13,19,61,23,37,122,528,44,6,5,123,123,1,34,33,56,753,0,202,4,8,0,1,21,0,0
2877,12,6,6,2,4,0,1,1,1,5,1,3,31,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,851,50,50,154,647,7,12,23,71,16,48,138,590,74,5,5,265,265,2,59,158,48,919,0,155,5,11,0,2,28,0,0
2879,790,45,45,151,594,7,10,13,55,10,47,122,552,50,5,5,125,125,1,25,48,52,522,0,181,4,10,0,2,19,0,0
2880,772,64,64,135,573,8,13,15,53,14,32,121,509,46,4,5,147,147,2,49,67,31,703,0,122,5,14,0,2,29,0,0
2881,809,62,62,153,594,7,12,19,81,20,45,135,462,38,3,4,109,109,1,36,30,43,511,0,118,4,8,0,2,31,0,0
2882,802,68,68,160,574,9,15,25,64,15,35,136,497,50,4,5,110,110,1,39,23,48,546,0,104,5,12,0,3,32,0,0
2883,1491,116,116,283,1092,9,22,44,110,30,90,263,880,49,6,5,243,243,1,87,89,67,740,0,135,5,22,0,2,49,0,0
2884,1131,70,70,212,849,7,9,27,65,19,56,169,704,44,4,4,175,175,1,41,76,58,528,0,150,4,7,0,1,36,0,0
2885,1112,80,80,217,815,8,12,36,97,24,57,164,715,72,5,5,108,108,1,30,25,53,681,0,137,5,10,0,2,38,0,0
2886,973,69,69,211,693,6,15,21,61,17,66,182,705,59,4,4,216,216,1,60,113,43,575,0,155,5,12,0,2,36,0,0
2887,1141,70,70,244,827,8,15,32,72,20,80,219,737,57,5,5,202,202,1,62,101,39,1008,0,149,4,10,0,2,40,0,0
2888,781,47,47,132,602,7,9,22,65,13,44,128,640,53,4,5,166,166,1,38,63,65,1314,0,163,5,9,0,1,20,0,0
2889,998,54,54,165,779,6,6,18,68,23,52,197,669,51,4,4,128,128,1,31,56,41,814,0,169,5,10,0,2,22,0,0
2890,1616,51,102,266,1248,6,20,25,110,32,80,319,1195,92,4,4,346,173,1,100,132,114,1041,0,187,4,9,0,3,59,0,0
2891,1079,87,87,192,800,8,12,20,72,23,57,166,713,65,5,5,236,236,2,57,119,60,445,0,114,5,19,0,1,38,0,0
2892,1214,79,79,223,912,6,13,21,83,18,52,183,821,55,4,4,225,225,1,86,63,76,775,0,160,5,19,0,2,39,0,0
2893,1135,58,58,226,851,8,12,25,82,11,66,135,771,86,7,6,170,170,1,41,68,61,831,0,149,5,14,0,2,32,0,0
2894,876,72,72,179,625,9,14,25,64,20,56,117,578,53,7,6,148,148,1,36,72,40,750,0,109,6,15,0,1,30,0,0
2895,1158,84,84,257,817,8,13,25,83,24,76,184,735,46,4,5,184,184,1,67,56,61,511,0,119,5,17,0,3,40,0,0
2896,1019,90,90,194,735,8,20,19,73,20,44,143,689,36,5,5,159,159,1,39,71,49,439,0,128,6,14,0,2,29,0,0
2897,0,0,0,0,0,0,0,0,0,0,0,0,654,38,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,1086,81,81,218,787,9,18,29,83,17,39,133,758,108,4,6,144,144,1,21,72,51,603,0,141,6,13,0,3,32,0,0
2899,1089,33,65,226,798,9,12,26,75,13,60,149,700,54,6,6,209,105,2,35,118,56,415,0,125,5,11,0,1,31,0,0
2900,972,72,72,179,721,7,11,23,68,13,49,146,696,46,4,5,147,147,1,59,49,39,1065,0,139,5,16,0,3,36,0,0
2901,866,88,88,163,615,6,14,13,50,26,33,114,578,41,6,4,129,129,1,36,40,53,1002,0,122,5,14,0,2,33,0,0
2902,792,51,51,135,606,6,7,10,58,17,38,148,559,47,5,4,223,223,2,34,152,37,336,0,114,5,14,0,1,21,0,0
2903,1230,98,98,255,877,6,21,29,111,28,56,162,796,99,4,4,151,151,1,43,55,53,1038,0,190,5,11,0,2,45,0,0
2904,1010,121,121,213,676,8,21,34,68,33,40,124,607,43,5,5,114,114,1,34,46,34,512,0,103,6,20,0,1,44,0,1
2905,890,59,59,171,660,7,9,13,70,14,45,114,600,43,4,5,140,140,1,44,40,56,628,0,138,4,9,0,2,29,0,0
2906,1269,94,94,244,931,8,7,32,97,23,59,181,739,53,5,5,220,220,1,82,89,49,585,0,105,5,16,0,2,46,0,0
2907,779,51,51,154,574,5,11,20,53,17,31,144,601,35,5,4,158,158,1,44,75,39,929,0,201,5,16,0,1,20,0,0
2908,706,51,51,132,523,5,7,27,75,22,35,116,593,46,15,4,140,140,1,32,77,31,1079,0,253,5,11,0,1,17,0,0
2909,931,74,74,189,668,8,13,21,74,16,51,131,644,46,4,6,110,110,1,42,32,36,457,0,109,4,8,0,1,33,0,0
2910,1063,73,73,204,786,6,9,13,67,25,65,144,650,65,4,4,126,126,1,27,49,50,525,0,173,5,8,0,2,30,0,0
2911,1236,75,75,224,937,8,14,30,106,20,56,154,779,52,9,5,232,232,2,73,105,54,785,0,116,4,11,0,1,42,0,1
2912,796,45,45,146,605,6,8,20,58,18,37,139,573,34,5,5,177,177,1,45,92,40,576,0,173,4,10,0,1,21,0,0
2913,923,80,80,144,699,6,15,26,98,23,33,137,717,55,5,5,167,167,1,42,89,36,1140,0,234,5,25,0,1,24,0,0
2914,504,50,50,86,368,6,8,9,36,16,20,75,393,44,4,5,116,116,1,44,41,31,128,0,51,6,14,0,2,21,0,0
2915,940,54,54,149,737,7,5,16,74,21,40,175,619,31,5,4,167,167,1,43,94,30,678,0,150,5,11,0,1,23,0,0
2916,736,60,60,122,554,4,20,22,65,17,36,111,645,50,4,4,176,176,1,40,117,19,1102,0,274,5,15,0,2,19,0,0
2917,424,28,28,84,312,6,2,12,51,8,33,106,326,54,4,4,139,139,2,49,80,10,879,0,171,4,8,0,2,15,0,0
2918,1045,40,80,184,781,5,19,26,120,15,61,144,821,48,5,4,162,81,1,39,80,43,1181,0,242,5,9,0,1,29,0,0
2919,750,53,53,113,584,5,5,7,42,16,29,112,521,43,4,4,115,115,1,22,54,39,1448,0,216,4,10,0,1,27,0,0
2920,949,32,64,153,732,5,8,25,95,19,42,158,775,43,6,4,250,125,1,65,137,48,562,0,131,5,9,0,2,32,0,0
2921,483,37,37,88,358,3,10,18,47,13,23,100,489,41,9,3,114,114,1,52,33,29,1096,0,212,5,7,0,2,17,0,0
2922,731,48,48,130,553,6,6,19,54,17,28,123,538,34,6,4,127,127,1,42,54,31,1034,0,226,4,7,0,1,19,0,0
2923,998,63,63,175,760,6,13,14,90,13,37,155,771,59,5,4,287,287,2,53,169,65,1188,0,221,5,11,0,1,28,0,0
2924,898,55,55,158,685,6,5,18,72,17,48,167,668,45,5,4,171,171,1,38,101,32,1270,0,186,5,8,0,1,24,0,0
2925,1085,74,74,200,811,6,10,25,98,19,53,167,828,64,7,5,288,288,2,51,190,47,1852,0,218,5,11,0,2,31,0,0
2926,728,37,37,132,559,7,5,13,54,11,35,111,535,45,5,5,143,143,1,40,52,51,920,0,228,5,11,0,1,17,0,0
2927,773,50,50,121,602,6,9,13,61,10,32,114,538,45,5,4,163,163,1,55,64,44,485,0,147,4,8,0,2,27,0,0
2928,750,44,44,120,586,6,10,7,66,10,39,149,555,35,4,5,220,220,2,64,109,47,534,0,133,5,11,0,2,24,0,0
2929,905,67,67,133,705,5,8,13,82,18,30,165,733,56,5,4,212,212,1,49,115,48,1103,0,196,6,19,0,4,26,0,0
2930,562,54,54,96,412,4,11,12,47,14,31,103,470,34,4,4,169,169,1,72,70,27,3348,0,329,7,35,0,2,16,0,0
2931,335,21,21,56,258,3,3,5,28,7,16,62,279,25,4,3,74,74,1,25,35,14,279,0,93,4,7,0,1,11,0,0
2932,894,50,50,143,701,6,13,25,59,10,33,152,682,40,5,5,233,233,2,36,150,47,1260,0,156,5,8,0,2,23,0,0
2933,659,39,39,106,514,5,8,9,39,9,31,116,505,28,4,4,182,182,1,42,108,32,562,0,147,4,9,0,1,15,0,0
2934,1053,93,93,168,792,6,22,26,82,24,45,155,830,64,6,5,332,332,2,66,204,62,1925,0,177,6,18,0,3,36,0,0
2935,740,48,48,138,554,6,7,14,53,12,44,116,554,28,5,4,202,202,2,51,109,42,697,0,148,5,10,0,2,17,0,0
2936,913,56,56,136,721,5,13,18,88,13,46,169,783,60,5,5,259,259,2,46,176,37,1286,0,282,5,17,0,2,22,0,0
2937,494,34,34,88,372,5,7,6,25,11,33,93,413,83,4,4,79,79,1,23,30,26,1015,0,161,5,7,0,1,15,0,0
2938,670,38,38,109,523,7,7,6,36,11,36,120,477,28,4,5,149,149,2,44,60,45,778,0,116,4,9,0,3,21,0,0
2939,1105,41,82,185,838,5,17,30,82,20,48,208,1004,53,5,4,398,199,2,81,255,62,1162,0,188,5,19,0,3,36,0,0
2940,693,52,52,104,537,6,9,10,63,20,31,129,536,36,4,5,215,215,2,50,118,47,576,0,127,5,9,0,2,20,0,0
2941,795,67,67,148,580,5,24,31,81,13,37,128,668,51,5,4,245,245,1,53,150,42,1282,0,215,7,26,0,3,23,0,0
2942,597,33,33,122,442,5,8,13,53,5,33,102,453,65,3,4,197,197,2,71,105,21,902,0,213,9,31,0,5,14,0,0
2943,681,40,40,126,515,4,5,24,82,17,32,95,594,46,5,3,164,164,1,45,83,36,1137,0,245,5,13,0,3,18,0,0
2944,897,71,71,151,675,6,13,10,59,14,41,152,622,41,4,4,181,181,1,78,57,46,452,0,114,5,15,0,3,35,0,0
2945,822,18,36,134,652,5,8,9,68,11,39,181,657,35,6,4,325,163,2,70,219,36,427,0,138,5,12,0,3,20,0,0
2946,954,61,61,195,698,5,19,25,99,16,54,118,806,62,6,4,194,194,1,50,91,53,1013,0,248,6,21,0,3,22,0,0
2947,553,31,31,103,419,4,10,22,48,5,29,107,352,50,3,3,138,138,1,60,50,28,2780,0,286,5,12,0,2,18,0,0
2948,687,39,39,97,551,6,12,13,42,7,19,142,486,35,3,4,169,169,1,40,108,21,588,0,207,4,9,0,1,13,0,0
2949,760,26,51,130,579,3,14,17,69,15,39,164,761,36,6,3,376,188,2,75,247,54,833,0,184,5,16,0,3,26,0,0
2950,688,49,49,136,503,7,11,22,67,9,43,127,478,53,6,5,95,95,1,38,30,27,381,0,136,5,9,0,1,23,0,0
2951,1118,100,100,192,826,7,26,18,92,32,55,198,782,49,6,5,205,205,1,63,84,58,847,0,136,5,12,0,2,47,0,0
2952,800,44,44,147,609,5,5,13,50,16,44,142,563,35,5,4,165,165,1,42,88,35,740,0,148,4,12,0,2,22,0,0
2953,746,40,40,116,590,5,7,13,53,13,40,132,567,35,4,4,172,172,1,51,82,39,257,0,93,4,6,0,1,18,0,0
2954,793,64,64,118,611,5,18,16,67,23,33,130,684,53,6,4,167,167,1,54,76,37,868,0,200,5,13,0,2,27,0,0
2955,864,18,35,129,700,5,5,15,62,10,48,161,698,47,3,4,340,170,2,93,201,46,613,0,218,5,12,0,2,21,0,0
2956,818,50,50,154,614,5,8,32,81,16,43,140,684,53,6,4,306,306,2,44,205,57,790,0,206,5,11,0,2,20,0,0
2957,787,46,46,130,611,7,9,15,47,15,31,139,518,40,4,5,212,212,2,68,83,61,233,0,91,6,24,0,4,25,0,0
2958,828,45,45,115,668,6,4,13,63,18,36,143,596,40,5,4,217,217,1,71,86,60,460,0,179,5,12,0,3,22,0,0
2959,1262,40,80,203,979,5,15,34,98,23,62,228,1001,53,6,4,452,226,2,113,272,67,918,0,186,5,12,0,2,40,0,0
2960,335,16,16,75,244,7,4,4,26,7,29,60,246,246,3,5,184,184,4,47,125,12,1066,42,187,8,17,0,3,12,3,0
2961,675,47,47,127,501,5,6,13,41,13,36,100,477,30,4,4,111,111,1,40,37,34,602,0,113,4,10,0,1,27,0,0
2962,1218,52,104,206,908,6,14,28,90,28,53,168,797,42,5,4,169,85,1,50,61,58,936,0,184,6,42,0,1,29,0,0
2963,799,69,69,143,587,6,17,13,55,14,34,116,541,36,5,4,137,137,1,39,62,36,664,0,146,5,11,0,1,32,0,0
2964,1173,74,74,231,868,8,14,29,90,24,67,186,668,56,4,5,245,245,2,83,85,77,619,0,137,5,21,0,2,36,0,0
2965,947,68,68,151,728,6,10,13,70,24,41,163,625,39,4,4,183,183,1,54,72,57,1168,0,138,4,13,0,2,32,0,0
2966,763,48,48,119,596,5,9,10,50,13,26,126,528,29,4,4,119,119,1,32,52,35,732,0,163,4,12,0,1,23,0,0
2967,721,46,46,127,548,4,11,15,56,11,35,118,657,51,5,4,196,196,1,43,109,44,1458,0,237,6,14,0,2,21,0,0
2968,790,55,55,135,600,6,10,13,51,24,43,118,553,37,5,4,187,187,1,78,64,45,1030,0,131,5,17,0,2,33,0,0
2969,912,67,67,142,703,6,14,13,75,18,54,171,663,47,4,4,240,240,2,118,81,41,576,0,147,6,34,0,3,34,0,0
2970,571,50,50,110,411,4,10,15,46,13,30,87,528,48,5,4,112,112,1,31,28,53,771,0,132,6,11,0,2,19,0,0
2971,311,14,14,49,248,5,1,9,17,2,11,70,262,262,3,5,209,209,4,46,153,10,2316,114,583,11,15,0,5,5,8,0
