id,date,Jersey,total_ima,ima_high_avg,ima_high_total,ima_medium_total,ima_low_total,ima_per_min,ima_accel_high,ima_acel_medium,ima_acel_low,ima_decel_high,ima_decel_medium,ima_decel_low
bc83f44d-fdf4-42a7-a23b-565de107bb9c,09/30/2017 - Vic Law,4,1351,99,99,249,1003,6.90392,16,23,95,28,62,197
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/02/2017 - Vic Law,4,1042,98,98,190,754,8.26447,21,14,85,33,57,163
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/03/2017 - Vic Law,4,516,23,23,92,401,4.13426,4,13,49,8,34,86
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/09/2017 - Vic Law,4,605,67,67,107,431,3.37744,11,13,56,22,36,103
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/10/2017 - Vic Law,4,496,21,21,90,385,3.35022,2,12,78,13,45,99
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/12/2017 - Vic Law,4,1766,137,137,338,1291,10.19955,21,24,106,45,97,242
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/13/2017 - Vic Law,4,1071,84,84,188,799,8.72211,15,19,70,33,51,157
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/16/2017 - Vic Law,4,832,49,49,147,636,9.76927,9,12,66,13,40,119
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/17/2017 - Vic Law,4,1475,112,112,279,1084,9.7835,17,26,126,39,98,263
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/18/2017 - Vic Law,4,553,58,58,138,357,7.80018,4,9,40,25,54,77
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/21/2017 - Vic Law,4,713,57,57,112,544,5.32572,9,9,69,24,36,160
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/23/2017 - Vic Law,4,1155,73,73,202,880,6.93231,9,13,126,30,61,171
bc83f44d-fdf4-42a7-a23b-565de107bb9c,10/31/2017 - Vic Law,4,576,43,43,111,422,4.66491,12,7,63,13,32,101
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/01/2017 - Vic Law,4,1051,62,62,165,824,5.20524,9,17,75,20,44,185
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/04/2017 - Vic Law,4,991,60,60,158,773,6.10673,10,25,134,26,41,218
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/07/2017 - Vic Law,4,1231,92,92,240,899,7.70002,10,30,91,34,41,165
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/08/2017 - Vic Law,4,1224,48,48,217,959,8.01877,6,23,75,17,47,152
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/09/2017 - Vic Law,4,211,7,7,28,176,6.03535,1,2,20,2,7,29
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/11/2017 - Vic Law,4,636,40,40,131,465,8.13906,4,8,42,13,26,101
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/12/2017 - Vic Law,4,1048,35,35,167,846,6.24757,5,12,113,11,44,167
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/13/2017 - Vic Law,4,1255,78,78,233,944,8.05692,9,15,81,19,64,171
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/15/2017 - Vic Law,4,1413,88,88,278,1047,7.92929,14,24,118,16,76,202
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/17/2017 - Vic Law,4,830,41,41,123,666,6.15847,6,14,75,11,44,140
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/18/2017 - Vic Law,4,1015,61,61,206,748,8.25539,5,16,86,28,55,138
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/19/2017 - Vic Law,4,1241,82,82,233,926,9.60898,9,32,94,30,53,164
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/21/2017 - Vic Law,4,1956,139,139,352,1465,7.33359,20,31,118,39,54,271
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/22/2017 - Vic Law,4,1701,145,145,336,1220,6.46138,18,36,138,46,56,234
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/23/2017 - Vic Law,4,950,46,46,160,744,5.97095,7,12,48,14,33,143
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/24/2017 - Vic Law,4,1648,49.5,99,322,1227,8.40655,10,34,141,26,90,223
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/26/2017 - Vic Law,4,707,35,35,126,546,6.23161,4,7,35,12,39,116
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/27/2017 - Vic Law,4,924,50,50,123,751,4.94249,11,11,66,12,36,144
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/28/2017 - Vic Law,4,1618,54,108,281,1229,8.12929,20,21,139,32,94,272
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/29/2017 - Vic Law,4,462,24,24,76,362,5.10079,2,11,45,10,20,80
bc83f44d-fdf4-42a7-a23b-565de107bb9c,11/30/2017 - Vic Law,4,926,48,48,168,710,5.04562,4,16,61,8,41,160
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/01/2017 - Vic Law,4,1432,92,92,268,1072,7.78896,12,24,124,32,85,236
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/03/2017 - Vic Law,4,1097,77,77,217,803,6.5046,10,25,80,27,44,143
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/08/2017 - Vic Law,4,942,62,62,173,707,7.66542,12,20,96,13,50,185
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/09/2017 - Vic Law,4,1181,89,89,216,876,11.13955,16,13,78,22,50,177
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/10/2017 - Vic Law,4,914,50,50,145,719,7.45479,7,9,75,13,46,192
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/11/2017 - Vic Law,4,1414,41,82,249,1083,5.8042,11,28,130,31,62,211
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/12/2017 - Vic Law,4,1210,96,96,212,902,8.4399,9,20,74,28,50,144
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/13/2017 - Vic Law,4,606,44,44,89,473,7.97752,4,9,39,18,27,108
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/14/2017 - Vic Law,4,1677,47,94,320,1263,5.7711,11,45,130,41,94,262
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/16/2017 - Vic Law,4,846,56,56,141,649,3.15123,7,21,91,18,42,173
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/20/2017 - Vic Law,4,751,41,41,117,593,2.75512,7,9,98,10,46,168
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/21/2017 - Vic Law,4,200,10,10,29,161,1.38413,1,5,26,6,11,50
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/26/2017 - Vic Law,4,617,43,43,127,447,3.77101,12,25,62,13,36,117
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/27/2017 - Vic Law,4,1518,135,135,290,1093,10.05599,20,29,116,41,82,190
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/28/2017 - Vic Law,4,1458,86,86,285,1087,8.66696,8,21,87,31,79,211
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/29/2017 - Vic Law,4,957,40,40,160,757,6.40782,5,20,68,16,48,131
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/30/2017 - Vic Law,4,908,69,69,142,697,5.3438,15,18,79,21,45,164
bc83f44d-fdf4-42a7-a23b-565de107bb9c,12/31/2017 - Vic Law,4,186,8,8,22,156,6.63717,0,3,17,4,10,44
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/01/2018 - Vic Law,4,1537,87,87,245,1205,8.12024,9,15,88,39,68,219
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/02/2018 - Vic Law,4,548,23,23,72,453,8.12918,1,6,45,9,27,97
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/05/2018 - Vic Law,4,671,18.5,37,136,498,4.60859,5,16,58,22,57,117
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/08/2018 - Vic Law,4,908,69,69,150,689,6.92506,18,14,89,23,62,144
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/10/2018 - Vic Law,4,1253,104,104,216,933,6.52038,20,30,119,36,63,227
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/12/2018 - Vic Law,4,1130,90,90,218,822,9.75026,8,6,81,35,56,177
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/13/2018 - Vic Law,4,1426,44.5,89,278,1059,8.44789,4,28,110,37,81,219
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/16/2018 - Vic Law,4,1568,97,97,279,1192,8.68027,13,20,99,41,69,257
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/17/2018 - Vic Law,4,801,58,58,140,603,5.37945,5,18,64,25,44,138
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/19/2018 - Vic Law,4,1,1,1,0,0,0.00672,0,0,0,0,0,0
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/20/2018 - Vic Law,4,21,3,3,6,12,0.55925,2,3,2,0,2,5
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/22/2018 - Vic Law,4,921,48,48,166,707,6.07582,5,11,62,21,50,166
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/23/2018 - Vic Law,4,1372,106,106,232,1034,5.19205,24,19,125,34,86,263
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/26/2018 - Vic Law,4,1071,83,83,184,804,8.01239,7,24,70,33,54,185
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/27/2018 - Vic Law,4,891,43,43,140,708,6.85032,5,7,71,13,43,139
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/28/2018 - Vic Law,4,491,34,34,92,365,4.22623,8,9,47,10,38,85
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/29/2018 - Vic Law,4,597,54,54,107,436,6.01815,14,16,64,11,41,102
bc83f44d-fdf4-42a7-a23b-565de107bb9c,01/31/2018 - Vic Law,4,28,1,1,8,19,2.0666,0,0,0,1,5,7
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/01/2018 - Vic Law,4,1693,75.5,151,311,1231,7.42273,26,39,127,48,86,295
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/03/2018 - Vic Law,4,739,50,50,143,546,6.2172,10,21,57,16,55,134
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/04/2018 - Vic Law,4,909,65,65,172,672,5.80807,8,16,70,24,58,135
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/05/2018 - Vic Law,4,1144,67,67,230,847,7.56379,8,20,90,21,70,215
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/06/2018 - Vic Law,4,930,68,68,171,691,5.93491,12,18,67,20,65,162
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/08/2018 - Vic Law,4,1189,71,71,203,915,5.30448,6,15,104,30,76,218
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/09/2018 - Vic Law,4,406,30,30,95,281,8.02028,7,14,37,9,35,83
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/10/2018 - Vic Law,4,1198,87,87,203,908,7.59189,14,21,81,27,62,214
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/12/2018 - Vic Law,4,856,46,46,126,684,6.48501,5,12,74,14,41,173
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/13/2018 - Vic Law,4,1671,63.5,127,301,1243,5.16214,35,40,146,40,77,302
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/15/2018 - Vic Law,4,1133,108,108,234,791,7.42183,19,18,78,34,60,175
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/16/2018 - Vic Law,4,1063,84,84,174,805,7.12642,15,17,89,37,47,165
bc83f44d-fdf4-42a7-a23b-565de107bb9c,02/17/2018 - Vic Law,4,562,41,41,119,402,4.38435,7,14,52,17,32,83
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/14/2016 - Derek Pardon,5,927,69,69,153,705,7.33861,18,11,43,11,31,85
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/15/2016 - Derek Pardon,5,662,31,31,103,528,6.79591,6,8,27,7,20,48
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/17/2016 - Derek Pardon,5,596,42,42,95,459,4.29292,9,9,55,5,34,128
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/18/2016 - Derek Pardon,5,1177,76,76,191,910,9.45117,11,19,45,13,22,97
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/21/2016 - Derek Pardon,5,1050,71,71,145,834,9.69153,17,14,44,18,38,86
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/25/2016 - Derek Pardon,5,228,28,28,42,158,4.45392,13,5,17,2,9,27
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/26/2016 - Derek Pardon,5,972,75,75,179,718,7.33424,17,24,52,12,47,134
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/27/2016 - Derek Pardon,5,985,88,88,156,741,5.88939,19,21,69,21,29,107
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/29/2016 - Derek Pardon,5,415,39,39,81,295,2.89737,3,8,32,22,19,70
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/30/2016 - Derek Pardon,5,713,73,73,139,501,6.57547,10,14,39,28,38,97
2af37014-378f-4f0b-a1f4-111cd6c2d419,02/02/2016 - Derek Pardon,5,1046,74,74,157,815,3.87766,20,16,72,16,25,126
2af37014-378f-4f0b-a1f4-111cd6c2d419,02/07/2016 - Derek Pardon,5,1173,52,52,144,977,8.38442,9,14,75,7,23,142
2af37014-378f-4f0b-a1f4-111cd6c2d419,02/08/2016 - Derek Pardon,5,699,72,72,138,489,3.15291,16,16,47,19,31,102
2af37014-378f-4f0b-a1f4-111cd6c2d419,02/09/2016 - Derek Pardon,5,87,0,0,9,78,0.68004,0,1,5,0,3,5
2af37014-378f-4f0b-a1f4-111cd6c2d419,02/12/2016 - Derek Pardon,5,867,74,74,156,637,3.9101,7,12,56,23,36,102
2af37014-378f-4f0b-a1f4-111cd6c2d419,02/15/2016 - Derek Pardon,5,615,61,61,121,433,3.38129,12,11,37,13,27,83
2af37014-378f-4f0b-a1f4-111cd6c2d419,02/16/2016 - Derek Pardon,5,413,25,25,61,327,3.51091,5,4,34,6,16,64
2af37014-378f-4f0b-a1f4-111cd6c2d419,02/26/2016 - Derek Pardon,5,1100,80,80,155,865,7.56111,16,16,72,15,52,143
2af37014-378f-4f0b-a1f4-111cd6c2d419,02/29/2016 - Derek Pardon,5,983,73,73,199,711,8.63835,16,26,59,10,32,113
2af37014-378f-4f0b-a1f4-111cd6c2d419,03/01/2016 - Derek Pardon,5,939,76,76,156,707,8.07873,12,20,52,15,37,157
2af37014-378f-4f0b-a1f4-111cd6c2d419,03/02/2016 - Derek Pardon,5,906,73,73,198,635,8.0605,11,19,62,16,45,167
2af37014-378f-4f0b-a1f4-111cd6c2d419,03/03/2016 - Derek Pardon,5,505,27,27,90,388,7.45655,8,17,40,4,29,75
2af37014-378f-4f0b-a1f4-111cd6c2d419,03/05/2016 - Derek Pardon,5,951,71,71,180,700,10.61862,22,20,62,19,40,102
2af37014-378f-4f0b-a1f4-111cd6c2d419,03/08/2016 - Derek Pardon,5,861,58,58,142,661,8.04172,15,25,59,16,26,80
2af37014-378f-4f0b-a1f4-111cd6c2d419,03/09/2016 - Derek Pardon,5,770,68,68,141,561,7.27511,21,12,30,12,33,87
2af37014-378f-4f0b-a1f4-111cd6c2d419,05/24/2016 - Derek Pardon,5,791,90,90,164,537,10.70723,17,20,56,27,50,116
2af37014-378f-4f0b-a1f4-111cd6c2d419,05/25/2016 - Derek Pardon,5,553,16,16,73,464,7.32936,6,12,38,6,16,132
2af37014-378f-4f0b-a1f4-111cd6c2d419,05/26/2016 - Derek Pardon,5,585,63,63,89,433,9.61344,11,12,40,24,28,134
2af37014-378f-4f0b-a1f4-111cd6c2d419,06/21/2016 - Derek Pardon,5,1203,134,134,203,866,8.06036,24,23,70,26,35,140
2af37014-378f-4f0b-a1f4-111cd6c2d419,06/23/2016 - Derek Pardon,5,1143,84,84,161,898,10.08386,18,26,87,16,28,150
2af37014-378f-4f0b-a1f4-111cd6c2d419,06/24/2016 - Derek Pardon,5,852,72,72,141,639,3.89741,22,19,50,12,28,114
2af37014-378f-4f0b-a1f4-111cd6c2d419,06/27/2016 - Derek Pardon,5,1245,107,107,235,903,10.59256,33,23,63,25,48,139
2af37014-378f-4f0b-a1f4-111cd6c2d419,06/29/2016 - Derek Pardon,5,1111,114,114,196,801,11.31023,27,21,52,36,37,103
2af37014-378f-4f0b-a1f4-111cd6c2d419,06/30/2016 - Derek Pardon,5,908,69,69,148,691,10.49826,11,19,55,14,27,115
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/05/2016 - Derek Pardon,5,1078,73,73,212,793,8.83972,13,29,89,16,55,135
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/06/2016 - Derek Pardon,5,539,41,41,115,383,6.69569,5,10,31,14,27,59
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/11/2016 - Derek Pardon,5,826,59,59,136,631,7.88766,11,13,58,13,24,105
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/12/2016 - Derek Pardon,5,1036,62,62,204,770,10.68673,12,22,73,17,35,129
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/13/2016 - Derek Pardon,5,554,41,41,71,442,9.1969,9,17,87,8,16,84
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/18/2016 - Derek Pardon,5,354,20,20,76,258,6.18046,2,5,23,5,29,43
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/25/2016 - Derek Pardon,5,520,39,39,86,395,6.32191,10,11,33,12,18,84
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/26/2016 - Derek Pardon,5,899,77,77,170,652,12.69353,18,26,48,18,28,94
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/27/2016 - Derek Pardon,5,676,71,71,153,452,7.01723,14,12,52,17,34,94
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/28/2016 - Derek Pardon,5,1134,93,93,228,813,10.93987,14,19,83,23,39,127
2af37014-378f-4f0b-a1f4-111cd6c2d419,07/29/2016 - Derek Pardon,5,711,56,56,151,504,6.64167,10,18,49,15,30,111
2af37014-378f-4f0b-a1f4-111cd6c2d419,09/15/2016 - Derek Pardon,5,825,43,43,145,637,8.15961,3,11,55,17,28,81
2af37014-378f-4f0b-a1f4-111cd6c2d419,09/16/2016 - Derek Pardon,5,798,75,75,135,588,6.44328,20,22,65,13,24,86
2af37014-378f-4f0b-a1f4-111cd6c2d419,09/17/2016 - Derek Pardon,5,996,95,95,162,739,9.09343,25,16,73,22,42,135
2af37014-378f-4f0b-a1f4-111cd6c2d419,09/19/2016 - Derek Pardon,5,759,76,76,133,550,2.2778,20,21,58,19,38,78
2af37014-378f-4f0b-a1f4-111cd6c2d419,09/22/2016 - Derek Pardon,5,1139,110,110,227,802,9.72523,27,28,65,24,52,147
2af37014-378f-4f0b-a1f4-111cd6c2d419,09/24/2016 - Derek Pardon,5,786,60,60,109,617,8.15148,13,13,57,11,22,99
2af37014-378f-4f0b-a1f4-111cd6c2d419,09/26/2016 - Derek Pardon,5,968,89,89,216,663,8.24862,13,22,73,26,54,138
2af37014-378f-4f0b-a1f4-111cd6c2d419,09/28/2016 - Derek Pardon,5,1013,107,107,191,715,11.12264,28,22,78,24,41,120
2af37014-378f-4f0b-a1f4-111cd6c2d419,09/30/2016 - Derek Pardon,5,1451,126,126,269,1056,8.68158,26,26,99,36,67,171
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/01/2016 - Derek Pardon,5,1434,105,105,244,1085,9.10027,28,25,74,19,46,138
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/03/2016 - Derek Pardon,5,815,59,59,154,602,8.18703,14,21,57,12,31,75
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/04/2016 - Derek Pardon,5,943,58,58,164,721,6.00537,20,21,56,12,32,135
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/11/2016 - Derek Pardon,5,1116,86,86,194,836,8.33411,21,22,54,27,44,143
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/12/2016 - Derek Pardon,5,1306,124,124,242,940,9.55955,28,32,64,26,55,150
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/14/2016 - Derek Pardon,5,1409,83,83,239,1087,7.38133,15,28,56,21,41,131
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/15/2016 - Derek Pardon,5,0,0,0,0,0,0,0,0,0,0,0,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/17/2016 - Derek Pardon,5,1151,96,96,191,864,9.55401,15,10,67,30,32,138
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/18/2016 - Derek Pardon,5,1431,116,116,279,1036,10.124,23,24,73,22,53,192
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/20/2016 - Derek Pardon,5,1240,102,102,213,925,10.90578,22,25,84,31,45,140
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/21/2016 - Derek Pardon,5,0,0,0,0,0,0,0,0,0,0,0,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/22/2016 - Derek Pardon,5,1285,95,95,199,991,10.8355,13,22,81,16,54,179
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/24/2016 - Derek Pardon,5,1305,87,87,231,987,10.71421,25,30,80,21,47,139
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/25/2016 - Derek Pardon,5,1111,82,82,181,848,9.52395,19,14,71,17,35,136
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/27/2016 - Derek Pardon,5,1228,98,98,210,920,8.79605,20,23,73,25,45,123
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/28/2016 - Derek Pardon,5,1003,75,75,167,761,7.18425,9,14,44,23,49,122
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/29/2016 - Derek Pardon,5,0,0,0,0,0,0,0,0,0,0,0,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,10/31/2016 - Derek Pardon,5,1170,99,99,210,861,9.77922,23,24,96,26,40,147
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/01/2016 - Derek Pardon,5,1083,80,80,193,810,8.93121,20,20,76,17,41,132
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/02/2016 - Derek Pardon,5,1215,86,86,215,914,7.91358,14,29,87,23,58,132
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/03/2016 - Derek Pardon,5,886,84,84,158,644,6.23887,13,15,49,26,46,135
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/04/2016 - Derek Pardon,5,1066,101,101,197,768,7.25252,20,22,78,21,63,166
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/07/2016 - Derek Pardon,5,1154,96,96,217,841,10.35038,25,30,107,21,48,147
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/08/2016 - Derek Pardon,5,1327,76,76,224,1027,8.18277,12,18,54,22,44,148
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/09/2016 - Derek Pardon,5,1410,105,105,271,1034,10.36088,17,28,78,27,72,189
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/11/2016 - Derek Pardon,5,1090,91,91,186,813,6.99425,23,20,96,32,51,145
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/13/2016 - Derek Pardon,5,787,56,56,141,590,5.55362,9,19,46,15,46,98
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/15/2016 - Derek Pardon,5,449,58,58,93,298,5.90796,7,9,22,16,26,70
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/16/2016 - Derek Pardon,5,1254,51,102,211,941,5.52425,14,26,97,20,61,156
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/19/2016 - Derek Pardon,5,909,68,68,132,709,6.31835,8,16,47,20,33,132
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/20/2016 - Derek Pardon,5,975,82,82,170,723,6.73653,17,25,64,17,43,147
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/21/2016 - Derek Pardon,5,976,73,73,170,733,8.06723,24,24,56,10,34,112
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/22/2016 - Derek Pardon,5,1176,89,89,182,905,7.94774,29,27,94,24,44,156
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/24/2016 - Derek Pardon,5,865,80,80,110,675,7.07211,18,13,39,25,24,129
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/27/2016 - Derek Pardon,5,946,80,80,186,680,7.04131,10,27,53,28,49,139
2af37014-378f-4f0b-a1f4-111cd6c2d419,11/28/2016 - Derek Pardon,5,813,65,65,157,591,4.86828,9,15,88,17,35,129
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/20/2016 - Derek Pardon,5,639,50,50,147,442,14.2,1,6,30,16,19,104
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/21/2016 - Derek Pardon,5,104,3,3,32,69,2.28935,1,2,5,1,1,6
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/22/2016 - Derek Pardon,5,527,69,69,51,407,13.175,1,3,59,11,24,182
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/25/2016 - Derek Pardon,5,181,6,6,37,138,4.37589,2,8,25,3,16,32
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/26/2016 - Derek Pardon,5,191,1,1,56,134,4.07457,0,5,6,0,2,21
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/28/2016 - Derek Pardon,5,713,87,87,149,477,12.73214,24,24,75,18,35,101
2af37014-378f-4f0b-a1f4-111cd6c2d419,12/30/2016 - Derek Pardon,5,277,34,34,55,188,4.28338,8,10,30,10,14,44
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/01/2017 - Derek Pardon,5,883,98,98,184,601,10.28676,23,25,64,25,48,125
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/02/2017 - Derek Pardon,5,1281,120,120,232,929,7.60084,25,36,100,34,62,214
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/03/2017 - Derek Pardon,5,1153,115,115,183,855,7.5492,16,19,88,42,62,181
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/04/2017 - Derek Pardon,5,0,0,0,0,0,0,0,0,0,0,0,0
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/07/2017 - Derek Pardon,5,518,55,55,95,368,6.6411,11,10,56,13,26,77
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/08/2017 - Derek Pardon,5,1376,116,116,247,1013,8.33942,28,26,106,26,68,168
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/10/2017 - Derek Pardon,5,946,75,75,150,721,8.87234,12,21,56,24,47,137
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/11/2017 - Derek Pardon,5,1016,70,70,184,762,7.64418,8,18,51,22,62,150
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/12/2017 - Derek Pardon,5,1641,80,160,278,1203,7.11214,24,28,143,45,92,240
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/14/2017 - Derek Pardon,5,772,68,68,127,577,6.18241,13,11,43,23,30,114
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/15/2017 - Derek Pardon,5,367,23,23,57,287,6.05191,3,8,17,2,14,67
2af37014-378f-4f0b-a1f4-111cd6c2d419,01/17/2017 - Derek Pardon,5,992,92,92,189,711,7.70747,14,24,65,23,37,108
