Player,Player_ID,Opponent,Date,Start?,min,FGM,FGA,pct,3FG,3FGA,pct,FTM,FTA,pct,combo_shots_made,combo_shots_attempt,combo_shots_percent,off,def,tot,avg,pf,AST,T/O,BLK,STl,PTS,avg
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Rutgers,1/12/2017,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.80
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Iowa,1/15/2017,NULL,2.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,2.00,2.00,1.00,NULL,NULL,1.00,0.50,0.00,0.00,0.00,0.00,0.00,3.00,0.94
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Ohio State,1/22/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.50,NULL,NULL,NULL,NULL,NULL,NULL,0.94
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Nebraska,1/26/2017,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.47,0.00,0.00,1.00,0.00,0.00,0.00,0.88
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Indiana,1/29/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.47,NULL,NULL,NULL,NULL,NULL,NULL,0.88
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Purdue,2/1/2017,NULL,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.83
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Illinois,2/7/2017,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.79
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Wisconsin,2/12/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.42,NULL,NULL,NULL,NULL,NULL,NULL,0.79
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Maryland,2/15/2017,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.75
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Rutgers,2/18/2017,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.38,1.00,0.00,0.00,0.00,0.00,0.00,0.71
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Illinois,2/21/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.38,NULL,NULL,NULL,NULL,NULL,NULL,0.71
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Indiana,2/25/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.38,NULL,NULL,NULL,NULL,NULL,NULL,0.71
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Michigan,3/1/2017,NULL,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,NULL,NULL,0.00,0.36,1.00,0.00,0.00,0.00,0.00,0.00,0.68
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Purdue,3/5/2017,NULL,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,2.00,0.43,1.00,1.00,1.00,0.00,0.00,0.00,0.65
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Rutgers,3/9/2017,NULL,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,1.00,0.46,1.00,2.00,1.00,0.00,0.00,0.00,0.63
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Maryland,3/10/2017,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.60
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Wisconsin,3/11/2017,NULL,7.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,1.00,0.46,0.00,1.00,1.00,0.00,1.00,0.00,0.58
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Total,NULL,NULL,105.00,5.00,20.00,0.25,5.00,15.00,0.33,0.00,0.00,0.00,10.00,35.00,0.29,NULL,NULL,12.00,0.46,9.00,10.00,5.00,1.00,5.00,15.00,0.58
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Miss Valley St,11/11/2016,NULL,6.00,2.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.67,NULL,NULL,2.00,2.00,2.00,0.00,0.00,0.00,0.00,4.00,4.00
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,E Washington,11/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.00,NULL,NULL,NULL,NULL,NULL,NULL,4.00
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Butler,11/16/2016,NULL,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Texas,11/21/2016,NULL,4.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,NULL,NULL,1.00,1.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Notre Dame,11/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,2.00
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Bryant,11/25/2016,NULL,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.50,1.00,2.00,0.50,NULL,NULL,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.75
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Wake Forest,11/28/2016,NULL,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,NULL,NULL,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.40
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Depaul,12/3/2016,NULL,20.00,2.00,3.00,0.67,0.00,0.00,0.00,1.00,4.00,0.25,3.00,7.00,0.43,NULL,NULL,3.00,1.33,4.00,0.00,2.00,1.00,1.00,5.00,2.00
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,New Orleans,12/11/2016,NULL,14.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,NULL,NULL,3.00,1.57,4.00,0.00,1.00,1.00,1.00,4.00,2.29
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Chicago State,12/14/2016,NULL,10.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.00,0.75,3.00,4.00,0.75,NULL,NULL,0.00,1.38,1.00,0.00,0.00,2.00,0.00,3.00,2.38
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Dayton,12/17/2016,NULL,14.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,NULL,NULL,3.00,1.56,2.00,1.00,0.00,2.00,0.00,0.00,2.11
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,IUPUI,12/20/2016,NULL,15.00,2.00,4.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,0.50,NULL,NULL,4.00,1.80,2.00,1.00,2.00,5.00,0.00,4.00,2.30
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Houston Baptist,12/22/2016,NULL,19.00,1.00,2.00,0.50,0.00,0.00,0.00,1.00,2.00,0.50,2.00,4.00,0.50,NULL,NULL,6.00,2.18,1.00,3.00,0.00,2.00,0.00,3.00,2.36
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Penn State,12/27/2016,NULL,15.00,2.00,4.00,0.50,0.00,0.00,0.00,2.00,5.00,0.40,4.00,9.00,0.44,NULL,NULL,4.00,2.33,4.00,2.00,0.00,0.00,2.00,6.00,2.67
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Michigan State,12/30/2016,NULL,12.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,NULL,NULL,3.00,2.38,3.00,0.00,1.00,0.00,0.00,0.00,2.46
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Minnesota,1/5/2017,NULL,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,2.21,1.00,0.00,0.00,0.00,0.00,0.00,2.29
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Nebraska,1/8/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.21,NULL,NULL,NULL,NULL,NULL,NULL,2.29
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Rutgers,1/12/2017,NULL,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,2.07,0.00,0.00,0.00,1.00,0.00,0.00,2.13
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Iowa,1/15/2017,NULL,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,1.94,1.00,0.00,0.00,0.00,0.00,0.00,2.00
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Ohio State,1/22/2017,NULL,5.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,NULL,NULL,0.00,1.82,2.00,0.00,0.00,0.00,1.00,2.00,2.00
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Nebraska,1/26/2017,NULL,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,2.00,1.83,1.00,0.00,0.00,0.00,0.00,0.00,1.89
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Indiana,1/29/2017,NULL,13.00,2.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.67,NULL,NULL,1.00,1.79,3.00,2.00,0.00,2.00,0.00,4.00,2.00
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Purdue,2/1/2017,NULL,11.00,2.00,4.00,0.50,0.00,0.00,0.00,4.00,4.00,1.00,6.00,8.00,0.75,NULL,NULL,3.00,1.85,3.00,0.00,0.00,0.00,0.00,8.00,2.30
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Illinois,2/7/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.85,NULL,NULL,NULL,NULL,NULL,NULL,2.30
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Wisconsin,2/12/2017,NULL,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,1.00,1.81,0.00,1.00,0.00,0.00,0.00,0.00,2.19
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Maryland,2/15/2017,NULL,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.50,1.00,2.00,0.50,NULL,NULL,0.00,1.73,0.00,0.00,0.00,0.00,1.00,1.00,2.14
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Rutgers,2/18/2017,NULL,3.00,2.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.67,NULL,NULL,1.00,1.70,0.00,0.00,0.00,0.00,0.00,4.00,2.22
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Illinois,2/21/2017,NULL,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,1.00,1.67,0.00,0.00,0.00,0.00,1.00,0.00,2.13
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Indiana,2/25/2017,NULL,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,1.60,2.00,0.00,0.00,0.00,0.00,0.00,2.04
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Michigan,3/1/2017,NULL,15.00,2.00,3.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.67,NULL,NULL,3.00,1.65,3.00,1.00,0.00,1.00,0.00,4.00,2.12
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Purdue,3/5/2017,NULL,6.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,NULL,NULL,2.00,1.67,1.00,1.00,2.00,0.00,0.00,2.00,2.11
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Rutgers,3/9/2017,NULL,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,1.00,1.64,0.00,0.00,0.00,1.00,0.00,0.00,2.04
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Maryland,3/10/2017,NULL,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,1.00,1.62,1.00,0.00,0.00,1.00,0.00,0.00,1.97
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Wisconsin,3/11/2017,NULL,8.00,1.00,2.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.50,NULL,NULL,2.00,1.63,0.00,0.00,1.00,0.00,0.00,2.00,1.97
Barret Benson,84e62cde-4aaa-4da8-b1b4-e845d29177e0,Total,NULL,NULL,240.00,23.00,41.00,0.56,0.00,0.00,0.00,13.00,23.00,0.57,36.00,64.00,0.56,NULL,NULL,49.00,1.63,45.00,12.00,10.00,19.00,7.00,59.00,1.97
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Miss Valley St,11/11/2016,NULL,29.00,4.00,10.00,0.40,1.00,6.00,0.17,2.00,2.00,1.00,7.00,18.00,0.39,NULL,NULL,2.00,2.00,4.00,4.00,2.00,0.00,1.00,11.00,11.00
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,E Washington,11/14/2016,NULL,37.00,8.00,17.00,0.47,0.00,1.00,0.00,2.00,2.00,1.00,10.00,20.00,0.50,NULL,NULL,1.00,1.50,1.00,7.00,1.00,0.00,0.00,18.00,14.50
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Butler,11/16/2016,NULL,36.00,4.00,9.00,0.44,1.00,2.00,0.50,3.00,4.00,0.75,8.00,15.00,0.53,NULL,NULL,0.00,1.00,2.00,5.00,5.00,0.00,1.00,12.00,13.67
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Texas,11/21/2016,NULL,37.00,7.00,18.00,0.39,2.00,7.00,0.29,4.00,4.00,1.00,13.00,29.00,0.45,NULL,NULL,1.00,1.00,2.00,5.00,1.00,0.00,2.00,20.00,15.25
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Notre Dame,11/22/2016,NULL,35.00,3.00,18.00,0.17,1.00,3.00,0.33,0.00,0.00,0.00,4.00,21.00,0.19,NULL,NULL,1.00,1.00,0.00,4.00,4.00,0.00,0.00,7.00,13.60
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Bryant,11/25/2016,NULL,33.00,3.00,11.00,0.27,0.00,5.00,0.00,2.00,2.00,1.00,5.00,18.00,0.28,NULL,NULL,1.00,1.00,1.00,5.00,4.00,1.00,1.00,8.00,12.67
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Wake Forest,11/28/2016,NULL,34.00,10.00,16.00,0.63,2.00,3.00,0.67,1.00,2.00,0.50,13.00,21.00,0.62,NULL,NULL,4.00,1.43,3.00,2.00,2.00,0.00,0.00,23.00,14.14
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Depaul,12/3/2016,NULL,24.00,1.00,4.00,0.25,0.00,2.00,0.00,2.00,2.00,1.00,3.00,8.00,0.38,NULL,NULL,6.00,2.00,4.00,5.00,4.00,0.00,0.00,4.00,12.88
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,New Orleans,12/11/2016,NULL,26.00,3.00,7.00,0.43,1.00,3.00,0.33,2.00,2.00,1.00,6.00,12.00,0.50,NULL,NULL,1.00,1.89,1.00,7.00,1.00,0.00,2.00,9.00,12.44
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Chicago State,12/14/2016,NULL,37.00,4.00,14.00,0.29,2.00,8.00,0.25,4.00,4.00,1.00,10.00,26.00,0.38,NULL,NULL,2.00,1.90,2.00,7.00,0.00,0.00,0.00,14.00,12.60
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Dayton,12/17/2016,NULL,36.00,5.00,12.00,0.42,1.00,5.00,0.20,2.00,2.00,1.00,8.00,19.00,0.42,NULL,NULL,4.00,2.09,2.00,5.00,8.00,1.00,0.00,13.00,12.64
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,IUPUI,12/20/2016,NULL,34.00,3.00,10.00,0.30,2.00,5.00,0.40,2.00,2.00,1.00,7.00,17.00,0.41,NULL,NULL,5.00,2.33,3.00,9.00,2.00,0.00,0.00,10.00,12.42
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Houston Baptist,12/22/2016,NULL,35.00,3.00,15.00,0.20,1.00,4.00,0.25,2.00,4.00,0.50,6.00,23.00,0.26,NULL,NULL,3.00,2.38,2.00,6.00,5.00,0.00,1.00,9.00,12.15
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Penn State,12/27/2016,NULL,36.00,5.00,13.00,0.39,1.00,4.00,0.25,0.00,0.00,0.00,6.00,17.00,0.35,NULL,NULL,5.00,2.57,3.00,8.00,2.00,0.00,0.00,11.00,12.07
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Michigan State,12/30/2016,NULL,37.00,3.00,14.00,0.21,0.00,3.00,0.00,1.00,1.00,1.00,4.00,18.00,0.22,NULL,NULL,0.00,2.40,5.00,5.00,2.00,0.00,1.00,7.00,11.73
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Minnesota,1/5/2017,NULL,31.00,7.00,15.00,0.47,2.00,5.00,0.40,5.00,5.00,1.00,14.00,25.00,0.56,NULL,NULL,2.00,2.38,2.00,5.00,3.00,0.00,1.00,21.00,12.31
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Nebraska,1/8/2017,NULL,35.00,3.00,10.00,0.30,1.00,4.00,0.25,4.00,4.00,1.00,8.00,18.00,0.44,NULL,NULL,4.00,2.47,3.00,4.00,1.00,0.00,1.00,11.00,12.24
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Rutgers,1/12/2017,NULL,31.00,2.00,10.00,0.20,0.00,2.00,0.00,2.00,2.00,1.00,4.00,14.00,0.29,NULL,NULL,2.00,2.44,1.00,4.00,3.00,1.00,1.00,6.00,11.89
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Iowa,1/15/2017,NULL,32.00,9.00,11.00,0.82,2.00,3.00,0.67,0.00,0.00,0.00,11.00,14.00,0.79,NULL,NULL,1.00,2.37,1.00,10.00,1.00,0.00,1.00,20.00,12.32
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Ohio State,1/22/2017,NULL,30.00,4.00,12.00,0.33,2.00,7.00,0.29,7.00,8.00,0.88,13.00,27.00,0.48,NULL,NULL,3.00,2.40,3.00,1.00,2.00,0.00,1.00,17.00,12.55
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Nebraska,1/26/2017,NULL,32.00,3.00,13.00,0.23,1.00,3.00,0.33,2.00,2.00,1.00,6.00,18.00,0.33,NULL,NULL,3.00,2.43,2.00,9.00,1.00,1.00,2.00,9.00,12.38
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Indiana,1/29/2017,NULL,37.00,7.00,13.00,0.54,2.00,4.00,0.50,5.00,6.00,0.83,14.00,23.00,0.61,NULL,NULL,4.00,2.50,3.00,8.00,4.00,0.00,1.00,21.00,12.77
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Purdue,2/1/2017,NULL,37.00,9.00,19.00,0.47,1.00,4.00,0.25,3.00,3.00,1.00,13.00,26.00,0.50,NULL,NULL,4.00,2.57,1.00,4.00,1.00,0.00,0.00,22.00,13.17
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Illinois,2/7/2017,NULL,39.00,8.00,20.00,0.40,1.00,3.00,0.33,4.00,6.00,0.67,13.00,29.00,0.45,NULL,NULL,3.00,2.58,2.00,4.00,6.00,0.00,1.00,21.00,13.50
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Wisconsin,2/12/2017,NULL,40.00,10.00,23.00,0.44,1.00,2.00,0.50,4.00,4.00,1.00,15.00,29.00,0.52,NULL,NULL,7.00,2.76,1.00,7.00,2.00,0.00,0.00,25.00,13.96
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Maryland,2/15/2017,NULL,31.00,3.00,13.00,0.23,0.00,5.00,0.00,3.00,4.00,0.75,6.00,22.00,0.27,NULL,NULL,4.00,2.81,4.00,6.00,2.00,0.00,0.00,9.00,13.77
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Rutgers,2/18/2017,NULL,36.00,6.00,11.00,0.55,1.00,3.00,0.33,5.00,6.00,0.83,12.00,20.00,0.60,NULL,NULL,2.00,2.78,2.00,6.00,2.00,0.00,1.00,18.00,13.93
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Illinois,2/21/2017,NULL,31.00,6.00,17.00,0.35,0.00,4.00,0.00,4.00,5.00,0.80,10.00,26.00,0.38,NULL,NULL,5.00,2.86,3.00,3.00,3.00,0.00,0.00,16.00,14.00
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Indiana,2/25/2017,NULL,37.00,8.00,18.00,0.44,3.00,5.00,0.60,3.00,4.00,0.75,14.00,27.00,0.52,NULL,NULL,5.00,2.93,1.00,2.00,1.00,0.00,1.00,22.00,14.28
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Michigan,3/1/2017,NULL,38.00,6.00,16.00,0.38,1.00,3.00,0.33,0.00,0.00,0.00,7.00,19.00,0.37,NULL,NULL,1.00,2.87,2.00,5.00,4.00,0.00,0.00,13.00,14.23
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Purdue,3/5/2017,NULL,37.00,10.00,17.00,0.59,2.00,4.00,0.50,3.00,4.00,0.75,15.00,25.00,0.60,NULL,NULL,2.00,2.84,0.00,6.00,2.00,0.00,0.00,25.00,14.58
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Rutgers,3/9/2017,NULL,32.00,6.00,9.00,0.67,1.00,2.00,0.50,0.00,0.00,0.00,7.00,11.00,0.64,NULL,NULL,2.00,2.81,2.00,3.00,3.00,0.00,0.00,13.00,14.53
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Maryland,3/10/2017,NULL,36.00,5.00,10.00,0.50,2.00,2.00,1.00,4.00,5.00,0.80,11.00,17.00,0.65,NULL,NULL,0.00,2.73,1.00,6.00,3.00,0.00,2.00,16.00,14.58
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Wisconsin,3/11/2017,NULL,31.00,4.00,12.00,0.33,0.00,2.00,0.00,0.00,0.00,0.00,4.00,14.00,0.29,NULL,NULL,2.00,2.71,1.00,1.00,1.00,0.00,0.00,8.00,14.38
Bryant McIntosh,0313794b-101c-4708-ba1c-abb967de4325,Total,NULL,NULL,1159.00,182.00,457.00,0.40,38.00,128.00,0.30,87.00,101.00,0.86,307.00,686.00,0.45,NULL,NULL,92.00,2.71,70.00,178.00,88.00,4.00,22.00,489.00,14.38
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Miss Valley St,11/11/2016,NULL,24.00,3.00,4.00,0.75,0.00,1.00,0.00,5.00,6.00,0.83,8.00,11.00,0.73,NULL,NULL,8.00,8.00,2.00,2.00,1.00,2.00,0.00,11.00,11.00
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,E Washington,11/14/2016,NULL,23.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,2.00,3.00,0.67,NULL,NULL,3.00,5.50,4.00,2.00,0.00,1.00,0.00,3.00,7.00
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Butler,11/16/2016,NULL,31.00,4.00,8.00,0.50,0.00,2.00,0.00,2.00,2.00,1.00,6.00,12.00,0.50,NULL,NULL,5.00,5.33,3.00,2.00,1.00,0.00,1.00,10.00,8.00
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Texas,11/21/2016,NULL,26.00,2.00,3.00,0.67,1.00,1.00,1.00,0.00,0.00,0.00,3.00,4.00,0.75,NULL,NULL,5.00,5.25,3.00,2.00,1.00,0.00,0.00,5.00,7.25
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Notre Dame,11/22/2016,NULL,17.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,NULL,NULL,4.00,5.00,3.00,1.00,1.00,0.00,0.00,2.00,6.20
Sanjay Lumpkin,81185b36-22e8-4473-be12-c6d89c7cd482,Bryant,11/25/2016,NULL,22.00,1.00,2.00,0.50,0.00,0.00,0.00,1.00,2.00,0.50,2.00,4.00,0.50,NULL,NULL,6.00,5.17,2.00,1.00,0.00,0.00,0.00,3.00,5.67
